Item Code,Part Code,Old Item Code,Item Description,Category,In-House Physical Stock,External Vendor Stock,Total Current Stock,Min Safety Stock Qty,Min Order Qty,Lead Time Days,Warehouse Location,Standard Valuation Rate (INR),Total Stock Asset Value (INR),QC Trigger
4020100900,4020100900,A-10088,INJECTION CYLINDER ROD NUT - 905 (M60 X 2),MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110025600,4110025600,A-10084,INJECTION CYLINDER ROD NUT RETAINER - 1520,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110028600,4110028600,A-10085,INJECTION CYLINDER ROD NUT RETAINER - 2350,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110002800,4110002800,A-10081,INJECTION CYLINDER ROD NUT RETAINER - 280,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110014900,4110014900,A-10082,INJECTION CYLINDER ROD NUT RETAINER - 635,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110020500,4110020500,A-10083,INJECTION CYLINDER ROD NUT RETAINER - 905,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110007400,4110007400,A-10011,INJECTION FRAME MTG BOLT M27 X 35LG,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110007500,4110007500,A-10588,INJECTION GUARD MTG STUD,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110002600,4110002600,A-10013,INJECTION GUIDE ROD SUPPORT - 60,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110020300,4110020300,A-10012,INJECTION GUIDE ROD SUPPORT Ø70 - 905,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110002700,4110002700,A-10014,INJECTION GUIDE ROD Ø60 - 280,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110010500,4110010500,A-10015,INJECTION GUIDE ROD Ø60 - 420,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110014800,4110014800,A-10016,INJECTION GUIDE ROD Ø60 - 635,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110025500,4110025500,A-10018,INJECTION GUIDE ROD Ø70 - 1520,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110028500,4110028500,A-10019,INJECTION GUIDE ROD Ø70 - 2350,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110020400,4110020400,A-10017,INJECTION GUIDE ROD Ø70 - 905,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110006300,4110006300,A-10352,INJECTION MANIFOLD - NG10,MC,4,0,4,2,1,12,Hydraulics Bay H-01,14500,58000,ON_GRN
4110017400,4110017400,A-10353,INJECTION MANIFOLD - NG16,MC,4,0,4,2,1,12,Hydraulics Bay H-01,14500,58000,ON_GRN
4110028400,4110028400,A-10390,INJECTION MANIFOLD MTG PLATE - 1520,MC,4,0,4,2,1,12,Hydraulics Bay H-01,14500,58000,ON_GRN
4110007800,4110007800,A-10385,INJECTION MANIFOLD MTG PLATE - 280,MC,4,0,4,2,1,12,Hydraulics Bay H-01,14500,58000,ON_GRN
4110012600,4110012600,A-10387,INJECTION MANIFOLD MTG PLATE - 420,MC,4,0,4,2,1,12,Hydraulics Bay H-01,14500,58000,ON_GRN
4110018100,4110018100,A-10388,INJECTION MANIFOLD MTG PLATE - 635,MC,4,0,4,2,1,12,Hydraulics Bay H-01,14500,58000,ON_GRN
4110023400,4110023400,A-10389,INJECTION MANIFOLD MTG PLATE - 905,MC,4,0,4,2,1,12,Hydraulics Bay H-01,14500,58000,ON_GRN
4110007900,4110007900,A-10386,INJECTION MANIFOLD MTG STRIP - 280,MC,4,0,4,2,1,12,Hydraulics Bay H-01,14500,58000,ON_GRN
4110012700,4110012700,A-10491,INJECTION MANIFOLD MTG STRIP - 420,MC,4,0,4,2,1,12,Hydraulics Bay H-01,14500,58000,ON_GRN
4110018200,4110018200,A-10490,INJECTION MANIFOLD MTG STRIP - 635,MC,4,0,4,2,1,12,Hydraulics Bay H-01,14500,58000,ON_GRN
4110003300,4110003300,A-10097,INJECTION PISTON Ø100 - 280,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110011000,4110011000,A-10098,INJECTION PISTON Ø110 - 420,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110015400,4110015400,A-10099,INJECTION PISTON Ø125 - 635,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110021000,4110021000,A-10100,INJECTION PISTON Ø140 - 905,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110026100,4110026100,A-10101,INJECTION PISTON Ø165 - 1520,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110029100,4110029100,A-10102,INJECTION PISTON Ø190 - 1520,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110007300,4110007300,A-12014,INJECTION UNIT SETTING BLOCK,MC,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
4110006400,4110006400,A-11197,LOCKING MANIFOLD NG10-NG6-NG6,MC,4,0,4,2,1,12,Hydraulics Bay H-01,14500,58000,ON_GRN
4110017500,4110017500,A-11196,LOCKING MANIFOLD NG16-NG6-NG6,MC,4,0,4,2,1,12,Hydraulics Bay H-01,14500,58000,ON_GRN
4110002400,4110002400,A-10264,MOLD HEIGHT ADJUSTMENT GEAR - 90 TON (MODULE-3 TEETH-18),MC,4,2,6,2,1,14,WIP Rack - Gears,12500,75000,ON_GRN
4110018000,4110018000,A-10703,MOLD HEIGHT STOP LIMIT SWITCH OPERATING PIN-140 TON,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110007700,4110007700,A-10350,MOLD HEIGHT STOP LIMIT SWITCH OPERATING PIN-90 TON,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4040100400,4040100400,A-10209,MOVING PLATE BUSH Ø105 X Ø90 X 55LG - 170 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4040100500,4040100500,A-10210,MOVING PLATE BUSH Ø110 X Ø95 X 60LG - 200 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4040100100,4040100100,A-10206,MOVING PLATE BUSH Ø80 X Ø65 X 40LG - 90 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4040100200,4040100200,A-10207,MOVING PLATE BUSH Ø85 X Ø70 X 45LG - 110 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4040100300,4040100300,A-10208,MOVING PLATE BUSH Ø95 X Ø80 X 50LG - 140 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110013800,4110013800,A-10231,MOVING PLATE SLIDING BLOCK - 140 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110024500,4110024500,A-10230,MOVING PLATE SLIDING BLOCK - 200 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110008700,4110008700,A-10149,MOVING PLATE TOGGLE - 110 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110012900,4110012900,A-10148,MOVING PLATE TOGGLE - 140 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110018400,4110018400,A-10147,MOVING PLATE TOGGLE - 170 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110023600,4110023600,A-10146,MOVING PLATE TOGGLE - 200 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110000200,4110000200,A-10150,MOVING PLATE TOGGLE - 90 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110010300,4110010300,A-10204,MOVING PLATE WIPER RETAINER - 110 TON,MC,4,0,4,2,1,7,Standard Bought-out Store,850,3400,ON_GRN
4110014600,4110014600,A-10203,MOVING PLATE WIPER RETAINER - 140 TON,MC,4,0,4,2,1,7,Standard Bought-out Store,850,3400,ON_GRN
4110020000,4110020000,A-10202,MOVING PLATE WIPER RETAINER - 170 TON,MC,4,0,4,2,1,7,Standard Bought-out Store,850,3400,ON_GRN
4110025300,4110025300,A-10201,MOVING PLATE WIPER RETAINER - 200 TON,MC,4,0,4,2,1,7,Standard Bought-out Store,850,3400,ON_GRN
4110002000,4110002000,A-10205,MOVING PLATE WIPER RETAINER - 90 TON,MC,4,0,4,2,1,7,Standard Bought-out Store,850,3400,ON_GRN
4110012400,4110012400,A-10392,NOZZLE CYLINDER EXTENSION ROD 110-420,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110017800,4110017800,A-10393,NOZZLE CYLINDER EXTENSION ROD 140-635,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110023200,4110023200,A-10394,NOZZLE CYLINDER EXTENSION ROD 170-905,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110028200,4110028200,A-10396,NOZZLE CYLINDER EXTENSION ROD 200-1520,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110006800,4110006800,A-10118,NOZZLE CYLINDER EXTENSION ROD 90-280,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110006900,4110006900,A-10115,NOZZLE CYLINDER EXTENSION ROD MTG,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110007000,4110007000,A-10116,NOZZLE CYLINDER EXTENSION ROD MTG BUSH,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110007100,4110007100,A-10348,NOZZLE CYLINDER STOP LIMIT SWITCH OPERATING PIN,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110007200,4110007200,A-10349,NOZZLE CYLINDER STOP SLIDER,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110002100,4110002100,A-10463,NOZZLE TIP LOCATING RING Ø160 - 90 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110004400,4110004400,A-10941,NOZZLE TIP LONG - M30 X 2P X 115LG,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110021800,4110021800,A-10942,NOZZLE TIP LONG - M45 X 3P X 153LG,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
6180100200,6180100200,,PILOT OPERATED CHECK VALVE - MPA-03-4-20H01 (YUKEN),MC,4,0,4,2,1,12,Hydraulics Bay H-01,14500,58000,ON_GRN
4110006600,4110006600,A-10351,PRESSURE MANIFOLD BG06,MC,4,0,4,2,1,12,Hydraulics Bay H-01,14500,58000,ON_GRN
4110026400,4110026400,A-10042,SCREW DRIVE SHAFT - 1520,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110029400,4110029400,A-10043,SCREW DRIVE SHAFT - 2350,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110003600,4110003600,A-10039,SCREW DRIVE SHAFT - 280,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110015700,4110015700,A-10040,SCREW DRIVE SHAFT - 635,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110021300,4110021300,A-10041,SCREW DRIVE SHAFT - 905,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110027100,4110027100,A-10793,SCREW KEY - 1520,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110030100,4110030100,A-10794,SCREW KEY - 2350,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110004700,4110004700,A-10790,SCREW KEY - 280,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110016400,4110016400,A-10791,SCREW KEY - 635,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110022100,4110022100,A-10792,SCREW KEY - 905,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110004000,4110004000,A-10455,SCREW TIP - 30,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110005200,4110005200,A-10456,SCREW TIP - 35,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110005800,4110005800,A-10457,SCREW TIP - 40,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110012000,4110012000,A-10458,SCREW TIP - 45,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110017100,4110017100,A-10459,SCREW TIP - 50,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110022800,4110022800,A-10460,SCREW TIP - 60,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110027800,4110027800,A-10461,SCREW TIP - 70,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110030800,4110030800,A-10462,SCREW TIP - 80,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110003900,4110003900,A-10419,SCREW Ø30 - 280,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110005000,4110005000,A-10420,SCREW Ø35 - 280,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110011200,4110011200,A-10422,SCREW Ø35 - 420,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110005600,4110005600,A-10421,SCREW Ø40 - 280,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110011500,4110011500,A-10423,SCREW Ø40 - 420,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110016000,4110016000,A-10425,SCREW Ø40 - 635,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110011800,4110011800,A-10424,SCREW Ø45 - 420,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110016600,4110016600,A-10426,SCREW Ø45 - 635,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110021600,4110021600,A-10428,SCREW Ø45 - 905,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110026700,4110026700,A-10431,SCREW Ø50 - 1520,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110016900,4110016900,A-10427,SCREW Ø50 - 635,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110022300,4110022300,A-10429,SCREW Ø50 - 905,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110027300,4110027300,A-10432,SCREW Ø60 - 1520,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110029700,4110029700,A-10434,SCREW Ø60 - 2350,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110022600,4110022600,A-10430,SCREW Ø60 - 905,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110027600,4110027600,A-10433,SCREW Ø70 - 1520,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110030300,4110030300,A-10435,SCREW Ø70 - 2350,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110030600,4110030600,A-10436,SCREW Ø80 - 2350,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110004100,4110004100,A-10464,SLIDER - 30,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110005300,4110005300,A-10465,SLIDER - 35,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110005900,4110005900,A-10466,SLIDER - 40,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110012100,4110012100,A-10467,SLIDER - 45,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110017200,4110017200,A-10468,SLIDER - 50,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110022900,4110022900,A-10469,SLIDER - 60,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110027900,4110027900,A-10470,SLIDER - 70,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110030900,4110030900,A-10471,SLIDER - 80,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110004200,4110004200,A-10472,SLIDER SEAT - 30,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110005400,4110005400,A-10473,SLIDER SEAT - 35,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110006000,4110006000,A-10474,SLIDER SEAT - 40,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110012200,4110012200,A-10475,SLIDER SEAT - 45,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110017300,4110017300,A-10476,SLIDER SEAT - 50,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110023000,4110023000,A-10477,SLIDER SEAT - 60,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110028000,4110028000,A-10478,SLIDER SEAT - 70,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110031000,4110031000,A-10479,SLIDER SEAT - 80,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4030200100,4030200100,A-10262,SP WASHER Ø35 X Ø12.5 X 10 THK,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110004500,4110004500,A-10060,SPLIT COLLAR - 30,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110006100,4110006100,A-10067,SPLIT COLLAR - 35,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110016200,4110016200,A-10064,SPLIT COLLAR - 40,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110021900,4110021900,A-10063,SPLIT COLLAR - 45,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110026900,4110026900,A-10070,SPLIT COLLAR - 50,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110029900,4110029900,A-10073,SPLIT COLLAR - 60,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110008600,4110008600,A-10144,STATIONARY PLATE TOGGLE - 110 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110012800,4110012800,A-10143,STATIONARY PLATE TOGGLE - 140 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110018300,4110018300,A-10142,STATIONARY PLATE TOGGLE - 170 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110023500,4110023500,A-10141,STATIONARY PLATE TOGGLE - 200 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110000100,4110000100,A-10145,STATIONARY PLATE TOGGLE - 90 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4010100300,4010100300,A-10259,SUN GEAR - 110 TON (MODULE-3 TEETH-178),MC,4,2,6,2,1,14,WIP Rack - Gears,12500,75000,ON_GRN
4010100400,4010100400,A-10258,SUN GEAR - 140 TON (MODULE-3 TEETH-197),MC,4,2,6,2,1,14,WIP Rack - Gears,12500,75000,ON_GRN
4010100500,4010100500,A-10257,SUN GEAR - 170 TON (MODULE-3 TEETH-215),MC,4,2,6,2,1,14,WIP Rack - Gears,12500,75000,ON_GRN
4010100600,4010100600,A-10256,SUN GEAR - 200 TON (MODULE-3 TEETH-240),MC,4,2,6,2,1,14,WIP Rack - Gears,12500,75000,ON_GRN
4010100200,4010100200,A-10260,SUN GEAR - 90 TON (MODULE-3 TEETH-159),MC,4,2,6,2,1,14,WIP Rack - Gears,12500,75000,ON_GRN
4110002500,4110002500,A-10261,SUN GEAR BEARING SUPPORT SHAFT,MC,4,2,6,2,1,14,WIP Rack - Gears,12500,75000,ON_GRN
4110009200,4110009200,A-10166,TERNARY LINK - 110 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110013400,4110013400,A-10163,TERNARY LINK - 140 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110018900,4110018900,A-10160,TERNARY LINK - 170 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110024100,4110024100,A-10156,TERNARY LINK - 200 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110000800,4110000800,A-10170,TERNARY LINK - 90 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110009400,4110009400,A-10167,TERNARY LINK LH - 110 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110013600,4110013600,A-10164,TERNARY LINK LH - 140 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110019100,4110019100,A-10159,TERNARY LINK LH - 170 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110024300,4110024300,A-10158,TERNARY LINK LH - 200 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110001000,4110001000,A-10169,TERNARY LINK LH - 90 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110009300,4110009300,A-10165,TERNARY LINK RH - 110 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110013500,4110013500,A-10162,TERNARY LINK RH - 140 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110019000,4110019000,A-10161,TERNARY LINK RH - 170 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110024200,4110024200,A-10157,TERNARY LINK RH - 200 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110000900,4110000900,A-10168,TERNARY LINK RH - 90 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110009700,4110009700,A-10127,TIE BAR LOCATING PLATE - 110 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110014000,4110014000,A-10128,TIE BAR LOCATING PLATE - 140 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110019400,4110019400,A-10129,TIE BAR LOCATING PLATE - 170 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110024700,4110024700,A-10130,TIE BAR LOCATING PLATE - 200 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110001400,4110001400,A-10126,TIE BAR LOCATING PLATE - 90 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4020100100,4020100100,A-10089,TIE BAR NUT M65 X 3 - 90 TON TOGGLE,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4020100200,4020100200,A-10090,TIE BAR NUT M70 X 3 - 110 TON TOGGLE,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4020100300,4020100300,A-10133,TIE BAR NUT M80 X 3 - 140 TON TOGGLE,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4020100400,4020100400,A-10134,TIE BAR NUT M90 X 3 - 170 TON TOGGLE,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4020100500,4020100500,A-10135,TIE BAR NUT M95 X 3  - 200 TON TOGGLE,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110001300,4110001300,A-10136,TIE BAR Ø65 - 90 TON TOGGLE,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110009600,4110009600,A-10137,TIE BAR Ø70 - 110 TON TOGGLE,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110013900,4110013900,A-10138,TIE BAR Ø80 - 140 TON TOGGLE,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110019300,4110019300,A-10139,TIE BAR Ø90 - 170 TON TOGGLE,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110024600,4110024600,A-10140,TIE BAR Ø95 - 200 TON TOGGLE,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4040200700,4040200700,A-10196,TOGGLE BIG GRAPHITE BUSH Ø70 X Ø55 X 60LG - 90 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4040200800,4040200800,A-10197,TOGGLE BIG GRAPHITE BUSH Ø75 X Ø60 X 70LG - 110 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4040200900,4040200900,A-10199,TOGGLE BIG GRAPHITE BUSH Ø85 X Ø70 X 75LG - 140 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4040201000,4040201000,A-10198,TOGGLE BIG GRAPHITE BUSH Ø90 X Ø75 X 85LG - 170 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4040201100,4040201100,A-10200,TOGGLE BIG GRAPHITE BUSH Ø95 X Ø80 X 95LG - 200 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110001700,4110001700,A-10329,TOGGLE BIG PIN Ø55 - 90 TON,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110010000,4110010000,A-10330,TOGGLE BIG PIN Ø60 - 110 TON,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110014300,4110014300,A-10331,TOGGLE BIG PIN Ø70 - 140 TON,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110019700,4110019700,A-10332,TOGGLE BIG PIN Ø70 - 170 TON,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110025000,4110025000,A-10333,TOGGLE BIG PIN Ø80 - 200 TON,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4040200100,4040200100,A-10191,TOGGLE SMALL GRAPHITE BUSH Ø40 X Ø30 X 55LG - 90 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4040200200,4040200200,A-10192,TOGGLE SMALL GRAPHITE BUSH Ø45 X Ø35 X 60LG - 110 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4040200300,4040200300,A-10193,TOGGLE SMALL GRAPHITE BUSH Ø50 X Ø40 X 65LG - 140 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4040200400,4040200400,A-10195,TOGGLE SMALL GRAPHITE BUSH Ø55 X Ø45 X 70LG - 170 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4040200500,4040200500,A-10194,TOGGLE SMALL GRAPHITE BUSH Ø60 X Ø50 X 75LG - 200 TON,MC,4,2,6,2,1,15,Machining WIP Bay,24000,144000,ON_GRN
4110024900,4110024900,A-10190,TOGGLE SMALL PIN LOCKING STRIP - 200 TON,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110009900,4110009900,A-10187,TOGGLE SMALL PIN LOCKING STRIP – 110 TON,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110014200,4110014200,A-10189,TOGGLE SMALL PIN LOCKING STRIP – 140 TON,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110019600,4110019600,A-10188,TOGGLE SMALL PIN LOCKING STRIP – 170 TON,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
4110001600,4110001600,A-10186,TOGGLE SMALL PIN LOCKING STRIP – 90 TON,MC,4,0,4,2,1,5,Hardware Bins,150,600,NO_QC
