Item Code,Part Code,Old Item Code,Item Name,Category,Material Process Sources,Preferred Vendors,Preferred Vendor Names,Unit,Purchase UOM,Conversion Factor,In-House Stock,External Stock,Min Stock Qty,Min Order Qty,Unit Price,Lead Time in Days,Location,QC Trigger,Test Report Required,Weight (Kg),Specification
4110023400,4110023400,A-10389,INJECTION MANIFOLD MTG PLATE - 905,MC,Bought out,VEN0000008,Yuken India Hydraulics Pvt Ltd,NOS,NOS,1,4,0,2,1,14500,12,Hydraulics Bay H-01,ON_GRN,TRUE,38.0,Standard MC specification for INJECTION MANIFOLD MTG PLATE - 905
4110007900,4110007900,A-10386,INJECTION MANIFOLD MTG STRIP - 280,MC,Bought out,VEN0000008,Yuken India Hydraulics Pvt Ltd,NOS,NOS,1,4,0,2,1,14500,12,Hydraulics Bay H-01,ON_GRN,TRUE,38.0,Standard MC specification for INJECTION MANIFOLD MTG STRIP - 280
4110012700,4110012700,A-10491,INJECTION MANIFOLD MTG STRIP - 420,MC,Bought out,VEN0000008,Yuken India Hydraulics Pvt Ltd,NOS,NOS,1,4,0,2,1,14500,12,Hydraulics Bay H-01,ON_GRN,TRUE,38.0,Standard MC specification for INJECTION MANIFOLD MTG STRIP - 420
4110018200,4110018200,A-10490,INJECTION MANIFOLD MTG STRIP - 635,MC,Bought out,VEN0000008,Yuken India Hydraulics Pvt Ltd,NOS,NOS,1,4,0,2,1,14500,12,Hydraulics Bay H-01,ON_GRN,TRUE,38.0,Standard MC specification for INJECTION MANIFOLD MTG STRIP - 635
4110003300,4110003300,A-10097,INJECTION PISTON Ø100 - 280,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for INJECTION PISTON Ø100 - 280
4110011000,4110011000,A-10098,INJECTION PISTON Ø110 - 420,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for INJECTION PISTON Ø110 - 420
4110015400,4110015400,A-10099,INJECTION PISTON Ø125 - 635,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for INJECTION PISTON Ø125 - 635
4110021000,4110021000,A-10100,INJECTION PISTON Ø140 - 905,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for INJECTION PISTON Ø140 - 905
4110026100,4110026100,A-10101,INJECTION PISTON Ø165 - 1520,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for INJECTION PISTON Ø165 - 1520
4110029100,4110029100,A-10102,INJECTION PISTON Ø190 - 1520,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for INJECTION PISTON Ø190 - 1520
4110007300,4110007300,A-12014,INJECTION UNIT SETTING BLOCK,MC,In-house,,,SET,SET,1,4,0,2,1,85000,14,Sub-Assembly Area,DURING_ASSEMBLY,FALSE,38.0,Standard MC specification for INJECTION UNIT SETTING BLOCK
4110006400,4110006400,A-11197,LOCKING MANIFOLD NG10-NG6-NG6,MC,Bought out,VEN0000008,Yuken India Hydraulics Pvt Ltd,NOS,NOS,1,4,0,2,1,14500,12,Hydraulics Bay H-01,ON_GRN,TRUE,38.0,Standard MC specification for LOCKING MANIFOLD NG10-NG6-NG6
4110017500,4110017500,A-11196,LOCKING MANIFOLD NG16-NG6-NG6,MC,Bought out,VEN0000008,Yuken India Hydraulics Pvt Ltd,NOS,NOS,1,4,0,2,1,14500,12,Hydraulics Bay H-01,ON_GRN,TRUE,38.0,Standard MC specification for LOCKING MANIFOLD NG16-NG6-NG6
4110002400,4110002400,A-10264,MOLD HEIGHT ADJUSTMENT GEAR - 90 TON (MODULE-3 TEETH-18),MC,In-house;Job work,VEN0000005,Maruti Precision Gear Works,NOS,NOS,1,4,2,2,1,12500,14,WIP Rack - Gears,ON_GRN,TRUE,38.0,Standard MC specification for MOLD HEIGHT ADJUSTMENT GEAR - 90 TON (MODULE-3 TEETH-18)
4110018000,4110018000,A-10703,MOLD HEIGHT STOP LIMIT SWITCH OPERATING PIN-140 TON,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for MOLD HEIGHT STOP LIMIT SWITCH OPERATING PIN-140 TON
4110007700,4110007700,A-10350,MOLD HEIGHT STOP LIMIT SWITCH OPERATING PIN-90 TON,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for MOLD HEIGHT STOP LIMIT SWITCH OPERATING PIN-90 TON
4040100400,4040100400,A-10209,MOVING PLATE BUSH Ø105 X Ø90 X 55LG - 170 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for MOVING PLATE BUSH Ø105 X Ø90 X 55LG - 170 TON
4040100500,4040100500,A-10210,MOVING PLATE BUSH Ø110 X Ø95 X 60LG - 200 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for MOVING PLATE BUSH Ø110 X Ø95 X 60LG - 200 TON
4040100100,4040100100,A-10206,MOVING PLATE BUSH Ø80 X Ø65 X 40LG - 90 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for MOVING PLATE BUSH Ø80 X Ø65 X 40LG - 90 TON
4040100200,4040100200,A-10207,MOVING PLATE BUSH Ø85 X Ø70 X 45LG - 110 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for MOVING PLATE BUSH Ø85 X Ø70 X 45LG - 110 TON
4040100300,4040100300,A-10208,MOVING PLATE BUSH Ø95 X Ø80 X 50LG - 140 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for MOVING PLATE BUSH Ø95 X Ø80 X 50LG - 140 TON
4110013800,4110013800,A-10231,MOVING PLATE SLIDING BLOCK - 140 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for MOVING PLATE SLIDING BLOCK - 140 TON
4110024500,4110024500,A-10230,MOVING PLATE SLIDING BLOCK - 200 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for MOVING PLATE SLIDING BLOCK - 200 TON
4110008700,4110008700,A-10149,MOVING PLATE TOGGLE - 110 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for MOVING PLATE TOGGLE - 110 TON
4110012900,4110012900,A-10148,MOVING PLATE TOGGLE - 140 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for MOVING PLATE TOGGLE - 140 TON
4110018400,4110018400,A-10147,MOVING PLATE TOGGLE - 170 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for MOVING PLATE TOGGLE - 170 TON
4110023600,4110023600,A-10146,MOVING PLATE TOGGLE - 200 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for MOVING PLATE TOGGLE - 200 TON
4110000200,4110000200,A-10150,MOVING PLATE TOGGLE - 90 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for MOVING PLATE TOGGLE - 90 TON
4110010300,4110010300,A-10204,MOVING PLATE WIPER RETAINER - 110 TON,MC,Bought out,VEN0000010,Polymer Seal & O-Ring Industries,NOS,NOS,1,4,0,2,1,850,7,Standard Bought-out Store,ON_GRN,TRUE,38.0,Standard MC specification for MOVING PLATE WIPER RETAINER - 110 TON
4110014600,4110014600,A-10203,MOVING PLATE WIPER RETAINER - 140 TON,MC,Bought out,VEN0000010,Polymer Seal & O-Ring Industries,NOS,NOS,1,4,0,2,1,850,7,Standard Bought-out Store,ON_GRN,TRUE,38.0,Standard MC specification for MOVING PLATE WIPER RETAINER - 140 TON
4110020000,4110020000,A-10202,MOVING PLATE WIPER RETAINER - 170 TON,MC,Bought out,VEN0000010,Polymer Seal & O-Ring Industries,NOS,NOS,1,4,0,2,1,850,7,Standard Bought-out Store,ON_GRN,TRUE,38.0,Standard MC specification for MOVING PLATE WIPER RETAINER - 170 TON
4110025300,4110025300,A-10201,MOVING PLATE WIPER RETAINER - 200 TON,MC,Bought out,VEN0000010,Polymer Seal & O-Ring Industries,NOS,NOS,1,4,0,2,1,850,7,Standard Bought-out Store,ON_GRN,TRUE,38.0,Standard MC specification for MOVING PLATE WIPER RETAINER - 200 TON
4110002000,4110002000,A-10205,MOVING PLATE WIPER RETAINER - 90 TON,MC,Bought out,VEN0000010,Polymer Seal & O-Ring Industries,NOS,NOS,1,4,0,2,1,850,7,Standard Bought-out Store,ON_GRN,TRUE,38.0,Standard MC specification for MOVING PLATE WIPER RETAINER - 90 TON
4110012400,4110012400,A-10392,NOZZLE CYLINDER EXTENSION ROD 110-420,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for NOZZLE CYLINDER EXTENSION ROD 110-420
4110017800,4110017800,A-10393,NOZZLE CYLINDER EXTENSION ROD 140-635,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for NOZZLE CYLINDER EXTENSION ROD 140-635
4110023200,4110023200,A-10394,NOZZLE CYLINDER EXTENSION ROD 170-905,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for NOZZLE CYLINDER EXTENSION ROD 170-905
4110028200,4110028200,A-10396,NOZZLE CYLINDER EXTENSION ROD 200-1520,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for NOZZLE CYLINDER EXTENSION ROD 200-1520
4110006800,4110006800,A-10118,NOZZLE CYLINDER EXTENSION ROD 90-280,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for NOZZLE CYLINDER EXTENSION ROD 90-280
4110006900,4110006900,A-10115,NOZZLE CYLINDER EXTENSION ROD MTG,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for NOZZLE CYLINDER EXTENSION ROD MTG
4110007000,4110007000,A-10116,NOZZLE CYLINDER EXTENSION ROD MTG BUSH,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for NOZZLE CYLINDER EXTENSION ROD MTG BUSH
4110007100,4110007100,A-10348,NOZZLE CYLINDER STOP LIMIT SWITCH OPERATING PIN,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for NOZZLE CYLINDER STOP LIMIT SWITCH OPERATING PIN
4110007200,4110007200,A-10349,NOZZLE CYLINDER STOP SLIDER,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for NOZZLE CYLINDER STOP SLIDER
4110002100,4110002100,A-10463,NOZZLE TIP LOCATING RING Ø160 - 90 TON,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for NOZZLE TIP LOCATING RING Ø160 - 90 TON
4110004400,4110004400,A-10941,NOZZLE TIP LONG - M30 X 2P X 115LG,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for NOZZLE TIP LONG - M30 X 2P X 115LG
4110021800,4110021800,A-10942,NOZZLE TIP LONG - M45 X 3P X 153LG,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for NOZZLE TIP LONG - M45 X 3P X 153LG
6180100200,6180100200,,PILOT OPERATED CHECK VALVE - MPA-03-4-20H01 (YUKEN),MC,Bought out,VEN0000008,Yuken India Hydraulics Pvt Ltd,NOS,NOS,1,4,0,2,1,14500,12,Hydraulics Bay H-01,ON_GRN,TRUE,38.0,Standard MC specification for PILOT OPERATED CHECK VALVE - MPA-03-4-20H01 (YUKEN)
4110006600,4110006600,A-10351,PRESSURE MANIFOLD BG06,MC,Bought out,VEN0000008,Yuken India Hydraulics Pvt Ltd,NOS,NOS,1,4,0,2,1,14500,12,Hydraulics Bay H-01,ON_GRN,TRUE,38.0,Standard MC specification for PRESSURE MANIFOLD BG06
4110026400,4110026400,A-10042,SCREW DRIVE SHAFT - 1520,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW DRIVE SHAFT - 1520
4110029400,4110029400,A-10043,SCREW DRIVE SHAFT - 2350,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW DRIVE SHAFT - 2350
4110003600,4110003600,A-10039,SCREW DRIVE SHAFT - 280,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW DRIVE SHAFT - 280
4110015700,4110015700,A-10040,SCREW DRIVE SHAFT - 635,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW DRIVE SHAFT - 635
4110021300,4110021300,A-10041,SCREW DRIVE SHAFT - 905,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW DRIVE SHAFT - 905
4110027100,4110027100,A-10793,SCREW KEY - 1520,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW KEY - 1520
4110030100,4110030100,A-10794,SCREW KEY - 2350,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW KEY - 2350
4110004700,4110004700,A-10790,SCREW KEY - 280,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW KEY - 280
4110016400,4110016400,A-10791,SCREW KEY - 635,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW KEY - 635
4110022100,4110022100,A-10792,SCREW KEY - 905,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW KEY - 905
4110004000,4110004000,A-10455,SCREW TIP - 30,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW TIP - 30
4110005200,4110005200,A-10456,SCREW TIP - 35,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW TIP - 35
4110005800,4110005800,A-10457,SCREW TIP - 40,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW TIP - 40
4110012000,4110012000,A-10458,SCREW TIP - 45,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW TIP - 45
4110017100,4110017100,A-10459,SCREW TIP - 50,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW TIP - 50
4110022800,4110022800,A-10460,SCREW TIP - 60,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW TIP - 60
4110027800,4110027800,A-10461,SCREW TIP - 70,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW TIP - 70
4110030800,4110030800,A-10462,SCREW TIP - 80,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW TIP - 80
4110003900,4110003900,A-10419,SCREW Ø30 - 280,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW Ø30 - 280
4110005000,4110005000,A-10420,SCREW Ø35 - 280,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW Ø35 - 280
4110011200,4110011200,A-10422,SCREW Ø35 - 420,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW Ø35 - 420
4110005600,4110005600,A-10421,SCREW Ø40 - 280,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW Ø40 - 280
4110011500,4110011500,A-10423,SCREW Ø40 - 420,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW Ø40 - 420
4110016000,4110016000,A-10425,SCREW Ø40 - 635,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW Ø40 - 635
4110011800,4110011800,A-10424,SCREW Ø45 - 420,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW Ø45 - 420
4110016600,4110016600,A-10426,SCREW Ø45 - 635,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW Ø45 - 635
4110021600,4110021600,A-10428,SCREW Ø45 - 905,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW Ø45 - 905
4110026700,4110026700,A-10431,SCREW Ø50 - 1520,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW Ø50 - 1520
4110016900,4110016900,A-10427,SCREW Ø50 - 635,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW Ø50 - 635
4110022300,4110022300,A-10429,SCREW Ø50 - 905,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW Ø50 - 905
4110027300,4110027300,A-10432,SCREW Ø60 - 1520,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW Ø60 - 1520
4110029700,4110029700,A-10434,SCREW Ø60 - 2350,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW Ø60 - 2350
4110022600,4110022600,A-10430,SCREW Ø60 - 905,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW Ø60 - 905
4110027600,4110027600,A-10433,SCREW Ø70 - 1520,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW Ø70 - 1520
4110030300,4110030300,A-10435,SCREW Ø70 - 2350,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW Ø70 - 2350
4110030600,4110030600,A-10436,SCREW Ø80 - 2350,MC,Bought out,VEN0000012,National Fasteners & High Tensile Bolts,NOS,NOS,1,4,0,2,1,150,5,Hardware Bins,NO_QC,FALSE,38.0,Standard MC specification for SCREW Ø80 - 2350
4110004100,4110004100,A-10464,SLIDER - 30,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for SLIDER - 30
4110005300,4110005300,A-10465,SLIDER - 35,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for SLIDER - 35
4110005900,4110005900,A-10466,SLIDER - 40,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for SLIDER - 40
4110012100,4110012100,A-10467,SLIDER - 45,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for SLIDER - 45
4110017200,4110017200,A-10468,SLIDER - 50,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for SLIDER - 50
4110022900,4110022900,A-10469,SLIDER - 60,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for SLIDER - 60
4110027900,4110027900,A-10470,SLIDER - 70,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for SLIDER - 70
4110030900,4110030900,A-10471,SLIDER - 80,MC,In-house;Job work,VEN0000002;VEN0000006,Apex Precision VMC Machinists; Sardar Cylindrical & Surface Grinding,NOS,NOS,1,4,2,2,1,24000,15,Machining WIP Bay,ON_GRN,TRUE,38.0,Standard MC specification for SLIDER - 80
